accession_number,ddc_number,book,subject_code,author,book_category,book_publisher,book_pages,book_year,book_binding,book_source,price,book_volume,quantity,classesID,book_remarks,rack
248,613.2 MAN,NTS Punjab Heal Department School Health & Nutrition Supervisor Recruitment Test Guide,HND-60-RK-2-001,Prof Manzoor Ahmad,BS-Human Nutrition & Dietetics,Dogar Publisher,0,0,PB,Purchase,0,0,1,0,0,0
249,613.2 SHA,Essentials of Food Nutrition for Nurses,HND-61-RK-2-001,Shabnam Masih,BS-Human Nutrition & Dietetics,Lotus Publishers,0,0,PB,Purchase,0,2nd,1,0,0,0
250,613.2 ZAH,Ilmi Food and Nutrition,HND-62-RK-2-001,Dr Mrs Zahida Yaqoob Mir,BS-Human Nutrition & Dietetics,Salaman Publisher,0,2007,PB,Purchase,0,0,1,0,0,0
251,613.2 ZAH,Ilmi Food and Nutrition,HND-62-RK-2-002,Dr Mrs Zahida Yaqoob Mir,BS-Human Nutrition & Dietetics,Salaman Publisher,0,2007,PB,Purchase,0,0,1,0,0,0
252,613.2 ZAH,Ilmi Food and Nutrition,HND-62-RK-2-003,Dr Mrs Zahida Yaqoob Mir,BS-Human Nutrition & Dietetics,Salaman Publisher,0,2007,PB,Purchase,0,0,1,0,0,0
253,613.2 ZAH,Ilmi Food and Nutrition,HND-62-RK-2-004,Dr Mrs Zahida Yaqoob Mir,BS-Human Nutrition & Dietetics,Salaman Publisher,0,2007,PB,Purchase,0,0,1,0,0,0
254,613.2 ZAH,Ilmi Food and Nutrition,HND-62-RK-2-005,Dr Mrs Zahida Yaqoob Mir,BS-Human Nutrition & Dietetics,Salaman Publisher,0,2007,PB,Purchase,0,0,1,0,0,0
255,636.085 MCD,Animal Nutrition,HND-63-RK-2-001,P Mc Donald,BS-Human Nutrition & Dietetics,Pearson Education,0,2002,PB,Purchase,0,6th,1,0,0,0
256,613.2 WHI,Understanding Nutrition,HND-64-RK-2-001,Ellie Whitney Sharon Rady Rolfes,BS-Human Nutrition & Dietetics,Wadsworth Cengage Learning,0,2011,PB,Purchase,0,12,1,0,0,0
257,615.854 NEL,Nutrition Therapy & Pathophysiology Vol-1,HND-65-RK-2-001,Marcia Nelrns,BS-Human Nutrition & Dietetics,Wadsworth Cengage Learning,0,2010,PB,Purchase,0,2nd,1,0,0,0
258,615.85 LON,Nutrition Therapy & Pathophysiology Vol-2,HND-66-RK-2-001,Marcia Nelrns,BS-Human Nutrition & Dietetics,Wadsworth Cengage Learning,0,2010,PB,Purchase,0,2nd,1,0,0,0
259,615.85 MAH,Krause's Food & The Nutrition Care Process Vol-1,HND-67-RK-2-001,LKathleen Mahan,BS-Human Nutrition & Dietetics,Elsevier,0,2017,PB,Purchase,0,14th,1,0,0,0
260,615.85 MAH,Krause's Food & The Nutrition Care Process Vol-2,HND-68-RK-2-001,LKathleen Mahan,BS-Human Nutrition & Dietetics,Elsevier,0,2017,PB,Purchase,0,14th,1,0,0,0
261,613.2 BAR,Nutrition and Dietetics for Health Care,HND-69-RK-2-001,Helen MBarker,BS-Human Nutrition & Dietetics,Churchil Livengstone,0,2002,PB,Purchase,0,10th,1,0,0,0
262,647.95 PAL,Introduction to Food Services,HND-70-RK-2-001,June Payne-Palacio Monica Theis,BS-Human Nutrition & Dietetics,Pearson,0,2009,PB,Purchase,0,11th,1,0,0,0
263,613.28 BEN,Nutritional Biochemistry of the Vitamins,HND-71-RK-2-001,David ABender,BS-Human Nutrition & Dietetics,Cambridge Uni Press,0,2003,PB,Purchase,0,2nd,1,0,0,0
264,615.85 MUD,"Fundamentals of Food, Nutrition and Diet Therapy",HND-72-RK-2-001,Sumati R Mudambi MV Rajagopal,BS-Human Nutrition & Dietetics,New Age International,0,2007,PB,Purchase,0,5th,1,0,0,0
265,613.2 MAR,Clinical Nutrition,HND-73-RK-2-001,Marinos Elia Olle RRebecca Susan,BS-Human Nutrition & Dietetics,Willy Blackwell,0,2013,PB,Purchase,0,2nd,1,0,0,0
266,613.2 CLI,Clinical Nutrition in Practice,HND-74-RK-2-001,ProfNikolaosCharitaos Meropi Evangelia,BS-Human Nutrition & Dietetics,John Blackwell,0,2010,PB,Purchase,0,0,1,0,0,0
267,613.71 SPO,Sport and Exercise Nutrition,HND-75-RK-2-001,Susan Lanham Samantha Susan Shi Adam,BS-Human Nutrition & Dietetics,Willy Blackwell,0,2011,PB,Purchase,0,0,1,0,0,0
268,613.71 BRO,Essentials of Sports Nutrition,HND-76-RK-2-001,Fred Brouns,BS-Human Nutrition & Dietetics,John Willy & Sons,0,2002,PB,Purchase,0,0,1,0,0,0
269,613.2 HUG,Practical Public Health Nutrion,HND-77-RK-2-001,Roger Hughes Barrie MMargetts,BS-Human Nutrition & Dietetics,Willy Blackwell,0,2011,PB,Purchase,0,0,1,0,0,0
270,363.8 BOY,Community Nutrition in Action,HND-78-RK-2-001,Mariw ABoyle,BS-Human Nutrition & Dietetics,Cengage Learning,0,2010,PB,Purchase,0,7th,1,0,0,0
271,613.2 DIS,Handbook of Minerals as Nutrional Supplements,HND-79-RK-2-001,Robert ADisilvestro,BS-Human Nutrition & Dietetics,CRC Press,0,2005,PB,Purchase,0,0,1,0,0,0
272,613.2 GUI,Guide to Nutritional Supplements,HND-80-RK-2-001,Benjamin Caballero,BS-Human Nutrition & Dietetics,Elsevier,0,2009,PB,Purchase,0,0,1,0,0,0
273,612.2 CAS,Supplemental Nutrition Assistance,HND-81-RK-2-001,Julie ACaswell Ann LYaktine,BS-Human Nutrition & Dietetics,National Academies Press,0,2013,PB,Purchase,0,0,1,0,0,0
274,613.2 SPA,"Nutrition in Public Health Principles, Policies and Practice",HND-82-RK-2-001,Arlene Spark,BS-Human Nutrition & Dietetics,CRC Press,0,2007,PB,Purchase,0,0,1,0,0,0
275,613.2 NUT,Nutritional Assessment of Athletes,HND-83-RK-2-001,Judy Driskell Ira Wolinsky,BS-Human Nutrition & Dietetics,CRC Press,0,2011,PB,Purchase,0,2nd,1,0,0,0
276,613.2 LEE,Nutritional Assessment,HND-84-RK-2-001,Robert DLee David CNieman,BS-Human Nutrition & Dietetics,McGrawHill,0,"2,010",PB,Purchase,0,6th,1,0,0,0
277,613.2 BRE,Wardlaw's Perspectives in Nutrition,HND-85-RK-2-001,Carol Byrd Gaile Moe Jacqueline Danita,BS-Human Nutrition & Dietetics,McGrawHill,0,2020,PB,Purchase,0,10th,1,0,0,0
278,615.85 NEL,Nutrition Therapy & Pathophysiology Part-1,HND-86-RK-2-001,Marcia Nelms Kathryn Karen Sara Long Roth,BS-Human Nutrition & Dietetics,Wadsworth Cengage Learning,0,2010,PB,Purchase,0,2nd,1,0,0,0
279,615.85 NEL,Nutrition Therapy & Pathophysiology Part-2,HND-87-RK-2-001,Marcia Nelms Kathryn Karen Sara Long Roth,BS-Human Nutrition & Dietetics,Wadsworth Cengage Learning,0,2010,PB,Purchase,0,2nd,1,0,0,0
280,613.2 BER,"Advance Nutrition, Macronutrients, Micronutrients & Metabolism",HND-88-RK-2-001,Carolyn DBerdanier Janos Zempleni,BS-Human Nutrition & Dietetics,CRC Press,0,2009,PB,Purchase,0,0,1,0,0,0
281,612.39 GRO,Advance Nutrition and Human Metabolism,HND-89-RK-2-001,Sareen SGropper Jack LSmith,BS-Human Nutrition & Dietetics,Wadsworth Cengage Learning,0,2013,PB,Purchase,0,6th,1,0,0,0
282,612.39 BEN,Introduction to Nutrition and Metabolism,HND-90-RK-2-001,David ABender,BS-Human Nutrition & Dietetics,CRC Press,0,0,PB,Purchase,0,4th,1,0,0,0
283,613.2 BRO,Nutrition Through the Lifecycle,HND-91-RK-2-001,Judith EBrown,BS-Human Nutrition & Dietetics,Wadsworth Cengage Learning,0,2016,PB,Purchase,0,6th,1,0,0,0
284,613.2 EAS,Principles of Human Nutrition,HND-92-RK-2-001,Martin Eastwood,BS-Human Nutrition & Dietetics,Blackwell Publishing Company,0,2013,PB,Purchase,0,2nd,1,0,0,0
285,613.2 EAS,Principles of Human Nutrition,HND-92-RK-2-002,Martin Eastwood,BS-Human Nutrition & Dietetics,Blackwell Publishing Company,0,2013,PB,Purchase,0,2nd,1,0,0,0
286,613.2 HAN,Handbook of Nutraceuticals and Functional Foods,HND-93-RK-2-001,Robert EC Wildman,BS-Human Nutrition & Dietetics,CRC Press,0,2007,PB,Purchase,0,2nd,1,0,0,0
287,615.9 SHI,Introduction to Food Toxicology,HND-94-RK-2-001,Takayuki Shibamoto Leonard FBjeldanes,BS-Human Nutrition & Dietetics,0,0,2008,PB,Purchase,0,3rd ,1,0,0,0
288,614.4 ROT,Moderun Epidemiology,HND-95-RK-2-001,Kenneth J Rothman Sander Greenland Timothy,BS-Human Nutrition & Dietetics,Wolters Kluwer,0,0,PB,Purchase,0,3rd ,1,0,0,0
289,808.06 JAV,Scientific Presentations,HND-96-RK-2-001,DrJAAwan and KAAwan,BS-Human Nutrition & Dietetics,Unitech,0,2020,PB,Purchase,0,3rd ,1,0,0,0
290,614.4 WIL,Nutritional Epidemiology,HND-97-RK-2-001,Walter Willett,BS-Human Nutrition & Dietetics,Oxford University Press,0,1990,PB,Purchase,0,3rd,1,0,0,0
401,616.39 EME,ACF-Emergency Nutrition Handbook-EN-FV-2,HND-98-RK-2-001,ACF International Neywork,BS-Human Nutrition & Dietetics,Action Contre La Faim – France ,76,2011,PB,Purchase,152,0,1,0,0,0
402,613.2 BEA,Sports Supplements Which Nutritional Supplements Really Work,HND-99-RK-2-001,Anita Bean,BS-Human Nutrition & Dietetics,Bloomsbury,147,2015,PB,Purchase,294,2nd,1,0,0,0
403,613.28 ROW,"Anti-Inflammatory Foods for Health Hundreds of Ways to Incorporate Omega-3 Rich Foods into Your Diet to Fight Arthritis, Cancer, Heart Disease",HND-100-RK-2-001,Barbara Rowe Lisa Davis,BS-Human Nutrition & Dietetics,Fair Winds Press,193,2008,PB,Purchase,386,0,1,0,0,0
404,613.2 SHI,Asian Functional Foods (Nutraceutical Science and Technology),HND-101-RK-2-001,John Shi Fereidoon Shahidi Chi-Tang Ho,BS-Human Nutrition & Dietetics,CRC Press,671,2005,PB,Purchase,805,0,1,0,0,0
405,671.9618 AVI,Avian Immunology,HND-102-RK-2-001,Fred Davison Bernd Kaspers Karel A Schat,BS-Human Nutrition & Dietetics, Academic Press,496,2008,PB,Purchase,595,0,1,0,0,0
406,571.9618 AVI,Avian immunology,HND-103-RK-2-001,KA Schat Bernd Kaspers P Kaiser,BS-Human Nutrition & Dietetics, Academic Press,456,2013,PB,Purchase,547,2nd,1,0,0,0
407,613.2 ADA,Advanced Nutrition and Dietetics in Obesity,HND-104-RK-2-001,Catherine Hankey Kevin Whelan,BS-Human Nutrition & Dietetics,Willey Blackwell,388,2018,PB,Purchase,466,0,1,0,0,0
408,612.39 GRO,Advanced Nutrition and Human Metabolism,HND-105-RK-2-001,Sareen S Gropper Jack L Smith,BS-Human Nutrition & Dietetics,Wadsworth,624,2009,PB,Purchase,749, 5th,1,0,0,0
409,612.39 GRO,Advanced Nutrition and Human Metabolism,HND-106-RK-2-001,Sareen S Gropper Jack L Smith,BS-Human Nutrition & Dietetics,Wadsworth,608,2013,PB,Purchase,730,6th,1,0,0,0
410,612.39 GRO,Advanced Nutrition and Human Metabolism,HND-107-RK-2-001,Sareen S Gropper Jack L Smith Timothy P Carr,BS-Human Nutrition & Dietetics,Cengage Learning,613,2013,PB,Purchase,1226,7th,1,0,0,0
411,664 SEN,"Sensing Techniques for Food Safety and Quality Control (Food Chemistry, Function and Analysis)",HND-108-RK-2-001,Xiaonan Lu,BS-Human Nutrition & Dietetics,The Royal Society of Chemistry,382,2007,PB,Purchase,764,0,1,0,0,0
412,664 SER,"Serving It Safe, National Food Service Management Institute",HND-109-RK-2-001,Theresa Stretch Katie Wilson,BS-Human Nutrition & Dietetics,National Food Service Management Institute,238,2013,PB,Purchase,476,4th,1,0,0,0
413,174.96 ETH,Ethical Sourcing in the Global Food System,HND-110-RK-2-001,Stephanie Barrientos Catherine Dolan,BS-Human Nutrition & Dietetics,Earth Scan,225,2006,PB,Purchase,270,0,1,0,0,0
414,363.8 CRI,Critical Food Issues,HND-111-RK-2-001,Laurel Phoenix Lynn Walter,BS-Human Nutrition & Dietetics,Praeger Perspectives,585,0,PB,Purchase,702,1,1,0,0,0
415,336.8 CAF,Caffeine in Food and Dietary Supplements,HND-112-RK-2-001,Ann L Yaktine Diana E Pankevich,BS-Human Nutrition & Dietetics,Institute of Medicine (U.S.),213,0,PB,Purchase,256,0,1,0,0,0
416,336.8 JED,Chemical and Biological Properties of Food Allergens,HND-113-RK-2-001,Lucjan Jedrychowski ,BS-Human Nutrition & Dietetics,0,452,2009,PB,Purchase,542,0,1,0,0,0
417,615.854 CLI,Clinical Nutrition in Practice,HND-114-RK-2-001,Nikolaos Katsilambros Charilaos Dimosthenopoulos Meropi D Kontogianni,BS-Human Nutrition & Dietetics,Willey Blackwell,232,2010,PB,Purchase,278,0,1,0,0,0
418,610.73 MCK,An Introduction to Community Public Health,HND-115-RK-2-001,James F McKenzie Robert R Pinger Denise M Seabert,BS-Human Nutrition & Dietetics,Jones & Bartlett Learning,558,2018,PB,Purchase,1116, 9th,1,0,0,0
419,363.8 BOY,Community Nutrition in Action. An Entrepreneurial Approach,HND-116-RK-2-001,Marie A Boyle,BS-Human Nutrition & Dietetics,Cengage,823,2016,PB,Purchase,988,0,1,0,0,0
420,336.8 ENC,Encyclopedia of Foods. A Guide to Healthy Nutrition,HND-117-RK-2-001,Dole Food Company,BS-Human Nutrition & Dietetics,Academic Press,529,2002,PB,Purchase,1058,0,1,0,0,0
421,612.39 CAL,Opportunities in nutrition careers,HND-118-RK-2-001,Marguerite Duffy,BS-Human Nutrition & Dietetics,VGM  Career  Books,161,2000,PB,Purchase,193,0,1,0,0,0
422,336.8 GUD,Guidelines on food fortification with micronutrients Food and Agriculture Organization of the United Nations,HND-119-RK-2-001,Lindsay Allen Bruno,BS-Human Nutrition & Dietetics,World Health Organization and Food,376,2006,PB,Purchase,451,0,1,0,0,0
423,336.8 MAN,Management of Food Allergens,HND-120-RK-2-001,Jacqueline Coutts and Richard Fielder,BS-Human Nutrition & Dietetics,Wiley-Blackwell,267,2009,PB,Purchase,320,0,1,0,0,0
424,612.39 VIT,Vitamin and mineral requirements in human nutrition by World Health Organization,HND-121-RK-2-001,FAO,BS-Human Nutrition & Dietetics,World Health Organization,361,2004,PB,Purchase,433,2nd,1,0,0,0
425,612.39 LYC,Lycopene and Tomatoes in Human Nutrition and Health,HND-122-RK-2-001,A Venketeshwer Rao Gwen Leticia,BS-Human Nutrition & Dietetics,CRC Press,561,2018,PB,Purchase,1122,0,1,0,0,0
426,336.8 GLO,Global Issues in Food Science and Technology,HND-123-RK-2-001,Gustavo V Barbosa-Canovas Alan Mortimer David Linebac,BS-Human Nutrition & Dietetics,Elsevier,512,2009,PB,Purchase,614,0,1,0,0,0
427,612.3 GLO,Global Nutrition Report,HND-124-RK-2-001,Fazle Hasan Abed Akinwumi Adesina,BS-Human Nutrition & Dietetics,A Peer-Reviewed Publication,201,2015,PB,Purchase,402,0,1,0,0,0
428,612.3 LIF,Essentials of Life Cycle Nutrition,HND-125-RK-2-001,Judith Sharlin,BS-Human Nutrition & Dietetics,Jones and Bartlett’s books,367,2011,PB,Purchase,440,0,1,0,0,0
429,362.11 BAR,Introduction to Management in the Hospitality Industry,HND-126-RK-2-001,Clayton W Barrows Tom Powers Dennis R Reynolds,BS-Human Nutrition & Dietetics,John Wlley,720,2011,PB,Purchase,1496,10th,1,0,0,0
430,647 SET,Institutional Food Management,HND-127-RK-2-001,Mohini Sethi,BS-Human Nutrition & Dietetics,New Age Publications,894,2008,PB,Purchase,1073,0,1,0,0,0
431,336.8 CUR,"Understanding Food, Principles and Preparation",HND-128-RK-2-001,Suzanne R Curtis Lab manual for Brown's ,BS-Human Nutrition & Dietetics,Wadsworth,212,2004,PB,Purchase,254,2nd,1,0,0,0
432,336.8 BRO,"Understanding food, principles and preparation",HND-129-RK-2-001,Amy Christine Brown ,BS-Human Nutrition & Dietetics,Wadsworth Publishing,692,2007,PB,Purchase,830,3rd,1,0,0,0
433,336.8 BRO,"Understanding Food, Principles and Preparation",HND-130-RK-2-001,Amy Brown ,BS-Human Nutrition & Dietetics,"Wadsworth, Cengage Learning",719,2011,PB,Purchase,863,4th,1,0,0,0
434,613.7 SMO,Healthy Eating (A Guide to nutrition,HND-131-RK-2-001,Lon A Smotin,BS-Human Nutrition & Dietetics,Infobase Publishing,192,2010,PB,Purchase,384,2nd,1,0,0,0
435,613 HEA,Healthy Weight Loss,HND-132-RK-2-001,George Mateljan,BS-Human Nutrition & Dietetics,Healthy Weight Loss ,231,2010,PB,Purchase,462,1st,1,0,0,0
436,612.39 MAR,Human Nutrition,HND-133-RK-2-001,Bernard A Marcus,BS-Human Nutrition & Dietetics,Cliffs Notes,188,1997,PB,Purchase,226,1,1,0,0,0
437,613.2 MAN,Handbook of Nutrition and Immunity,HND-134-RK-2-001,M Eric Gershwin,BS-Human Nutrition & Dietetics,Humana Press,379,2004,PB,Purchase,455,0,1,0,0,0
438,613.2 BAR,"Human Nutrition, A Health Perspective",HND-135-RK-2-001,Mary E Barasi,BS-Human Nutrition & Dietetics,Oxford University Press,416,2003,PB,Purchase,499,2nd,1,0,0,0
439,613.2 INT,Introduction to Human Nutrition,HND-136-RK-2-001,Mechael J Gibney Susan Aedin,BS-Human Nutrition & Dietetics,Blackwell Publishing,371,2009,PB,Purchase,463,2nd,1,0,0,0
440,613.2 KUC,"Handbook of Vitamin C ResearchDaily Requirements, Dietary Sources and Adverse Effects",HND-137-RK-2-001,Hubert kucharsk Julek Zajac,BS-Human Nutrition & Dietetics,Nova Biomedical Books,436,2009,PB,Purchase,523,0,1,0,0,0
441,336.8 HAN,Handbook of nutraceuticals and functional foods,HND-138-RK-2-001,Robert EC Wildman,BS-Human Nutrition & Dietetics,CRC Press Taylor & Francis,562,2007,PB,Purchase,674,2nd,1,0,0,0
442,581.13 HAN,Handbook of Plant Nutrition,HND-139-RK-2-001,Allen V Barker David J Pilbeam,BS-Human Nutrition & Dietetics,CRC Press,662,2007,PB,Purchase,794,0,1,0,0,0
443,362.11 BAR,Introduction to the Hospitality Industry,HND-140-RK-2-001,Clayton W Barrows Tom Power,BS-Human Nutrition & Dietetics,John Willey,539,2009,PB,Purchase,1078,7th,1,0,0,0
444,336.8 HAN,Handbook of Nutraceuticals and Functional Foods,HND-141-RK-2-001,Robert E C Wildman Robert EC Wildman,BS-Human Nutrition & Dietetics,CRC Press,565,2001,PB,Purchase,678,0,1,0,0,0
445,664.07 FOO,Food Safety Management A Practical Guide for the Food Industry Vol-1,HND-142-RK-2-001,Yasmine Motarjemi Huub Lelieveld,BS-Human Nutrition & Dietetics,Elsevier,620,2014,PB,Purchase,1432,0,1,0,0,0
446,664.07 FOO,Food Safety Management A Practical Guide for the Food Industry Vol-2,HND-143-RK-2-001,Yasmine Motarjemi Huub Lelieveld,BS-Human Nutrition & Dietetics,Elsevier,543,2014,PB,Purchase,1432,0,1,0,0,0
447,336.8 DSO,Food and Beverage Cost Control,HND-144-RK-2-001,Marco D'souza,BS-Human Nutrition & Dietetics,Global Media ,334,2009,PB,Purchase,401,0,1,0,0,0
448,613.2 FOO,Food and Nutritional Supplements,HND-145-RK-2-001,Joan K Ransley Joan K Ransley Dr Judith K Donnelly,BS-Human Nutrition & Dietetics,Springer ,210,2001,PB,Purchase,252,0,1,0,0,0
449,664.06 FOO,"Food Fortification and Supplementation Technological, Safety and Regulatory Aspects",HND-146-RK-2-001,Peter Berry Ottaway,BS-Human Nutrition & Dietetics,CRC Press,282,2008,PB,Purchase,356,0,1,0,0,0
450,616.97 FOO,Food Allergy (Adverse Reaction to Foods and Food Additives),HND-147-RK-2-001,Dean D Metcalfe Hugh A Sampson Ronald,BS-Human Nutrition & Dietetics,Wiley-Blackwell,626,2014,PB,Purchase,751,5th,1,0,0,0
451,613.2 FOO,"Food Science, Health and Nutrition",HND-148-RK-2-001,Logan Bowman,BS-Human Nutrition & Dietetics,Academic Pages,253,2017,PB,Purchase,304,0,1,0,0,0
452,664.07 COO,Food Microbiology,HND-149-RK-2-001,Garrett Cooper,BS-Human Nutrition & Dietetics, Library Press,329,2018,PB,Purchase,658,0,1,0,0,0
453,664.07 PAY,Foodservice Management Principles and Practices,HND-150-RK-2-001,June Payne Palacio Monica Theis,BS-Human Nutrition & Dietetics,Pearson Education,546,2016,PB,Purchase,655,0,1,0,0,0
454,613.2 FOO,Food diet and Obesity,HND-151-RK-2-001,David J Mela,BS-Human Nutrition & Dietetics,CRC Press LLC,544,2005,PB,Purchase,0,0,1,0,0,0
455,612.3 FOO,Foods and Dietary Supplements in the Prevention and Treatment of Disease in Older Adults,HND-152-RK-2-001,Ronald Ross Watson,BS-Human Nutrition & Dietetics, Elsevier,399,2015,PB,Purchase,479,0,1,0,0,0
456,613.2 SUL,Digestion and Nutrition (Your Body How It Works),HND-153-RK-2-001,Robert J Sullivan Denton A MD Cooley,BS-Human Nutrition & Dietetics,Infobase Publishing,119,2004,PB,Purchase,238,0,1,0,0,0
457,615.1 WEB,Dietary Supplements and Functional Foods,HND-154-RK-2-001,Geoffrey P Webb,BS-Human Nutrition & Dietetics,Blackwell Pub,253,2006,PB,Purchase,303,0,1,0,0,0
458,615.7 DIE,Diet and Drug Interactions,HND-155-RK-2-001,Daphne A Roe,BS-Human Nutrition & Dietetics,Library of Congress,226,1989,PB,Purchase,271,0,1,0,0,0
459,613.2 REV,Review of Nutrition and Human Health,HND-156-RK-2-001,Medical Reearch Council,BS-Human Nutrition & Dietetics,NHS,80,2017,PB,Purchase,96,0,1,0,0,0
460,613.2 REP,Report of the National Nutrition Survey,HND-157-RK-2-001,Lam Pin Woon ,BS-Human Nutrition & Dietetics,CEO,185,2004,PB,Purchase,222,0,1,0,0,0
461,362.19 INF,"Infant and Young Child Feeding, Model Chapter for Textbooks for Medical Students and Allied Health Professionals",HND-158-RK-2-001,World Health Organization,BS-Human Nutrition & Dietetics,World Health Organization,112,2009,PB,Purchase,224,0,1,0,0,0
462,362.19 INF,"Infant and Young Child Feeding, Challenges to implementing a global strategy",HND-159-RK-2-001,Fiona Dykes Victoria Hall Moran,BS-Human Nutrition & Dietetics,Blackwell Publishing Ltd,228,2009,PB,Purchase,274,0,1,0,0,0
463,613.71 ESS,Essentials of Sports Nutrition and Supplements,HND-160-RK-2-001,Jose Antonio Douglas Jeffrey Mike Darryn,BS-Human Nutrition & Dietetics,Humana Press,491,2008,PB,Purchase,589,0,1,0,0,0
464,613.71 ACC,Essentials of sports nutrition,HND-161-RK-2-001,Fred  Brouns,BS-Human Nutrition & Dietetics,John Wi ley & Sons Ltd,244,2002,PB,Purchase,293,2ND,1,0,0,0
465,333.75 STA,State of the World’s Forests,HND-162-RK-2-001,Food and Agriculture Organization of the United Nations,BS-Human Nutrition & Dietetics,FAO,179,2011,PB,Purchase,358,0,1,0,0,0
466,363.88 CAS,"Supplemental Nutrition Assistance Program, Examining the Evidence to Define Benefit Adequacy",HND-163-RK-2-001,Julie A Caswell Ann L Yaktine,BS-Human Nutrition & Dietetics,National Academy of Sciences,201,2003,PB,Purchase,241,0,1,0,0,0
467,613.71 SPO,Sports and Exercise Nutrition,HND-164-RK-2-001,William D McARDLE,BS-Human Nutrition & Dietetics,Lippincott Williams & Wilkins,704,2009,PB,Purchase,1408,3rd,1,0,0,0
468,613.71 SPO,Sports Nutrition Fats and Proteins,HND-165-RK-2-001,Judy A Driskell,BS-Human Nutrition & Dietetics,CRC Press,402,2007,PB,Purchase,482,0,1,0,0,0
469,613.71 SPO,Sports and Exercise Nutrition,HND-166-RK-2-001,William D McARDLE,BS-Human Nutrition & Dietetics,Lippincott Williams & Wilkins,713,2013,PB,Purchase,1426,4th,1,0,0,0
470,613.71 SPO,"Sports Nutrition, Vitamins and Trace Elements, Volume of Nutrition in Exercise and Sport Series",HND-167-RK-2-001,Judy A Driskell & Ira Wolinsky,BS-Human Nutrition & Dietetics,CRC Press,334,2006,PB,Purchase,401,2nd,1,0,0,0
471,613. spo,Sport and Exercise Nutrition (The Nutrition Society Textbook),HND-168-RK-2-001,Prof Susan A Lanham-New Samanth Adam,BS-Human Nutrition & Dietetics,Wiley-Blackwell,399,2011,PB,Purchase,479,0,1,0,0,0
472,613.2 BOY,Personal Nutrition,HND-169-RK-2-001,Marie AMarie A Boyle Sara Long Roth,BS-Human Nutrition & Dietetics,Thomson Wadsworth,532,2006,PB,Purchase,1064,6th,1,0,0,0
473,613.2 BOY,Personal Nutrition,HND-170-RK-2-001,Marie A Boyle Sara Long Roth,BS-Human Nutrition & Dietetics,Brooks Cole,625,2008,PB,Purchase,1250,7th,1,0,0,0
474,613.2 BOY,Personal Nutrition-Cengage Learning,HND-171-RK-2-001,Marie A Boyle,BS-Human Nutrition & Dietetics,"Cengage Learning, Inc",520,2018,PB,Purchase,1040,10th,1,0,0,0
475,615.84 PRI,Primary care nutrition writing the nutrition prescription,HND-172-RK-2-001,David Heber Zhaoping,BS-Human Nutrition & Dietetics,"Taylor & Francis Group, LLC",389,2017,PB,Purchase,467,0,1,0,0,0
476,615.84 PRI,Primary and secondary preventive nutrition,HND-173-RK-2-001,Adrianne Bendich Richard J Deckelbaum,BS-Human Nutrition & Dietetics,Springer Science+Business Media,451,2001,PB,Purchase,541,0,1,0,0,0
477,613.2 HUG,Practical public health nutrition,HND-174-RK-2-001,Roger Hughes Barrie M Margetts,BS-Human Nutrition & Dietetics,Wiley-Blackwell,306,2011,PB,Purchase,367,0,1,0,0,0
478,363.8 ACE,Protecting and promoting Good Nutrition in Cri FAO,HND-175-RK-2-001,Refman,BS-Human Nutrition & Dietetics,FAO,176,2005,PB,Purchase,352,0,1,0,0,0
479,618.92 PED,Pediatric Nutrition in Practice,HND-176-RK-2-001,B Koletzko JBhatla,BS-Human Nutrition & Dietetics,Karger,350,2015,PB,Purchase,420,2nd,1,0,0,0
480,615.84 PRE,Preventive NutritionThe Comprehensive Guide for Health Professionals,HND-177-RK-2-001,Adrianne Bendich Richard J Deckelbaum,BS-Human Nutrition & Dietetics,Humana Press,960,2005,PB,Purchase,1152,3rd,1,0,0,0
