Registration No.,Attempt,Internal (20%),Mid Term,Final Term Marks(80%),Practical Work (20),Total Obtain Marks,Total mark,Course Code,Semester,Session
2016-GCUF-068989,1st,11.6,,27.6,10,49.2,80,DPT-302,2,2016-21
2016-GCUF-068990,1st,11.9,,23.4,13,48.3,80,DPT-302,2,2016-21
2016-GCUF-068991,1st,11.6,,24.9,15.5,52,80,DPT-302,2,2016-21
2016-GCUF-068992,1st,11.7,,22.2,10,43.9,80,DPT-302,2,2016-21
2016-GCUF-068993,1st,11.9,,26.4,14,52.3,80,DPT-302,2,2016-21
2016-GCUF-068994,1st,11.6,,21.3,14,46.9,80,DPT-302,2,2016-21
2016-GCUF-068997,1st,11.8,,0,0,11.8,80,DPT-302,2,2016-21
2016-GCUF-068998,1st,11.6,,25.8,14.6,52,80,DPT-302,2,2016-21
2016-GCUF-069000,1st,11.7,,26.1,15,52.8,80,DPT-302,2,2016-21
2016-GCUF-069001,1st,11.7,,23.1,13,47.8,80,DPT-302,2,2016-21
2016-GCUF-069003,1st,11.9,,26.4,15,53.3,80,DPT-302,2,2016-21
2016-GCUF-069004,1st,11.6,,23.7,15,50.3,80,DPT-302,2,2016-21
2016-GCUF-069005,1st,11.6,,26.1,14.5,52.2,80,DPT-302,2,2016-21
2016-GCUF-068953,1st,12,,29.7,14,55.7,80,DPT-302,2,2016-21
2016-GCUF-068954,1st,11.7,,28.5,15,55.2,80,DPT-302,2,2016-21
2016-GCUF-068955,1st,11.9,,25.5,14,51.4,80,DPT-302,2,2016-21
2016-GCUF-068956,1st,11.8,,29.4,15,56.2,80,DPT-302,2,2016-21
2016-GCUF-068957,1st,11.8,,22.2,10,44,80,DPT-302,2,2016-21
2016-GCUF-068958,1st,11.9,,30.3,17,59.2,80,DPT-302,2,2016-21
2016-GCUF-068959,1st,11.6,,23.4,15,50,80,DPT-302,2,2016-21
2016-GCUF-068960,1st,11.8,,30.3,16,58.1,80,DPT-302,2,2016-21
2016-GCUF-068962,1st,11.6,,26.1,13,50.7,80,DPT-302,2,2016-21
2016-GCUF-068964,1st,11.6,,33,15,59.6,80,DPT-302,2,2016-21
2016-GCUF-068965,1st,11.6,,31.8,12.5,55.9,80,DPT-302,2,2016-21
2016-GCUF-068966,1st,11.9,,29.4,15,56.3,80,DPT-302,2,2016-21
2016-GCUF-068967,1st,12,,29.1,17,58.1,80,DPT-302,2,2016-21
2016-GCUF-068968,1st,11.6,,30.9,13,55.5,80,DPT-302,2,2016-21
2016-GCUF-068969,1st,11.7,,28.8,15,55.5,80,DPT-302,2,2016-21
2016-GCUF-068970,1st,11.6,,29.7,15,56.3,80,DPT-302,2,2016-21
2016-GCUF-068971,1st,12,,31.5,18,61.5,80,DPT-302,2,2016-21
2016-GCUF-068972,1st,11.8,,32.7,19.5,64,80,DPT-302,2,2016-21
2016-GCUF-068973,1st,11.6,,30,13,54.6,80,DPT-302,2,2016-21
2016-GCUF-068974,1st,11.6,,30.3,14.5,56.4,80,DPT-302,2,2016-21
2016-GCUF-068975,1st,11.7,,32.4,14,58.1,80,DPT-302,2,2016-21
2016-GCUF-068976,1st,11.6,,27.9,14,53.5,80,DPT-302,2,2016-21
2016-GCUF-068977,1st,11.6,,24.9,13.5,50,80,DPT-302,2,2016-21
2016-GCUF-068978,1st,12,,34.2,18,64.2,80,DPT-302,2,2016-21
2016-GCUF-069002,1st,12,,27,13,52,80,DPT-302,2,2016-21
2016-GCUF-068996,1st,8,,25.5,15,48.5,80,DPT-304,2,2016-21
2016-GCUF-068979,1st,8,,24,12,44,80,DPT-304,2,2016-21
2016-GCUF-068963,1st,8,,26,14,48,80,DPT-304,2,2016-21
2015-GCUF-055536,1st,8,,26.5,15,49.5,80,DPT-304,2,2016-21
2016-GCUF-068980,1st,8,,24.5,16,48.5,80,DPT-304,2,2016-21
2015-GCUF-055233,1st,8,,25,15,48,80,DPT-304,2,2016-21
2016-GCUF-068983,1st,8,,25,16,49,80,DPT-304,2,2016-21
2016-GCUF-068985,1st,8,,23.5,17,48.5,80,DPT-304,2,2016-21
2016-GCUF-068986,1st,8,,24,16,48,80,DPT-304,2,2016-21
2016-GCUF-068987,1st,7.9,,23,14,44.9,80,DPT-304,2,2016-21
2016-GCUF-068988,1st,8,,22,12,42,80,DPT-304,2,2016-21
2016-GCUF-068989,1st,7.8,,24,12,43.8,80,DPT-304,2,2016-21
2016-GCUF-068990,1st,8,,22,14,44,80,DPT-304,2,2016-21
2016-GCUF-068991,1st,7.9,,22.5,14,44.4,80,DPT-304,2,2016-21
2016-GCUF-068992,1st,8,,24,16,48,80,DPT-304,2,2016-21
2016-GCUF-068993,1st,7.9,,22,15,44.9,80,DPT-304,2,2016-21
2016-GCUF-068994,1st,7.9,,26,16,49.9,80,DPT-304,2,2016-21
2016-GCUF-068997,1st,7.9,,0,0,7.9,80,DPT-304,2,2016-21
2016-GCUF-068998,1st,7.9,,26,15,48.9,80,DPT-304,2,2016-21
2016-GCUF-069000,1st,8,,22.5,15,45.5,80,DPT-304,2,2016-21
2016-GCUF-069001,1st,7.9,,20,12,39.9,80,DPT-304,2,2016-21
2016-GCUF-069003,1st,8,,19,12,39,80,DPT-304,2,2016-21
2016-GCUF-069004,1st,7.9,,19.5,13,40.4,80,DPT-304,2,2016-21
2016-GCUF-069005,1st,7.6,,22,12,41.6,80,DPT-304,2,2016-21
2016-GCUF-068953,1st,8,,23,12,43,80,DPT-304,2,2016-21
2016-GCUF-068954,1st,8,,22.5,12,42.5,80,DPT-304,2,2016-21
2016-GCUF-068955,1st,8,,24,10,42,80,DPT-304,2,2016-21
2016-GCUF-068956,1st,7.9,,21,10,38.9,80,DPT-304,2,2016-21
2016-GCUF-068957,1st,7.9,,22,14,43.9,80,DPT-304,2,2016-21
2016-GCUF-068958,1st,7.9,,24,13,44.9,80,DPT-304,2,2016-21
2016-GCUF-068959,1st,7.8,,25.5,15,48.3,80,DPT-304,2,2016-21
2016-GCUF-068960,1st,7.9,,20.5,14,42.4,80,DPT-304,2,2016-21
2016-GCUF-068962,1st,7.5,,19,14,40.5,80,DPT-304,2,2016-21
2016-GCUF-068964,1st,7.6,,21.5,10,39.1,80,DPT-304,2,2016-21
2016-GCUF-068965,1st,7.5,,23,12,42.5,80,DPT-304,2,2016-21
2016-GCUF-068966,1st,8,,22,14,44,80,DPT-304,2,2016-21
2016-GCUF-068967,1st,8,,21,14,43,80,DPT-304,2,2016-21
2016-GCUF-068968,1st,7.9,,24,17,48.9,80,DPT-304,2,2016-21
2016-GCUF-068969,1st,7.9,,23,14,44.9,80,DPT-304,2,2016-21
2016-GCUF-068970,1st,7.8,,22,14,43.8,80,DPT-304,2,2016-21
2016-GCUF-068971,1st,8,,27,13,48,80,DPT-304,2,2016-21
2016-GCUF-068972,1st,7.9,,26,15,48.9,80,DPT-304,2,2016-21
2016-GCUF-068973,1st,7.9,,0,0,7.9,80,DPT-304,2,2016-21
2016-GCUF-068974,1st,7.9,,23,12,42.9,80,DPT-304,2,2016-21
2016-GCUF-068975,1st,7.9,,26.5,15,49.4,80,DPT-304,2,2016-21
2016-GCUF-068976,1st,7.8,,18.5,13,39.3,80,DPT-304,2,2016-21
2016-GCUF-068977,1st,7.8,,24,17,48.8,80,DPT-304,2,2016-21
2016-GCUF-068978,1st,8,,25.5,15,48.5,80,DPT-304,2,2016-21
2016-GCUF-069002,1st,8,,21.5,14,43.5,80,DPT-304,2,2016-21
2016-GCUF-068996,1st,7.99,,27.5,14,49.49,80,DPT-306,2,2016-21
2016-GCUF-068979,1st,7.9,,27,18,52.9,80,DPT-306,2,2016-21
2016-GCUF-068963,1st,7.8,,26,15,48.8,80,DPT-306,2,2016-21
2015-GCUF-055536,1st,8,,28,20,56,80,DPT-306,2,2016-21
2016-GCUF-068980,1st,7.9,,24,18,49.9,80,DPT-306,2,2016-21
2015-GCUF-055233,1st,8,,24.5,20,52.5,80,DPT-306,2,2016-21
2016-GCUF-068983,1st,8,,22.5,20,50.5,80,DPT-306,2,2016-21
2016-GCUF-068985,1st,8,,24,18,50,80,DPT-306,2,2016-21
2016-GCUF-068986,1st,7.8,,19.5,16,43.3,80,DPT-306,2,2016-21
2016-GCUF-068987,1st,7.9,,23,19,49.9,80,DPT-306,2,2016-21
2016-GCUF-068988,1st,8,,24,15,47,80,DPT-306,2,2016-21
2016-GCUF-068989,1st,7.9,,23,13,43.9,80,DPT-306,2,2016-21
2016-GCUF-068990,1st,7.9,,24,20,51.9,80,DPT-306,2,2016-21
2016-GCUF-068991,1st,7.8,,22.5,17,47.3,80,DPT-306,2,2016-21
2016-GCUF-068992,1st,7.9,,24,16,47.9,80,DPT-306,2,2016-21
2016-GCUF-068993,1st,7.9,,24,20,51.9,80,DPT-306,2,2016-21
2016-GCUF-068994,1st,7.9,,20.5,17,45.4,80,DPT-306,2,2016-21
2016-GCUF-068997,1st,7.9,,0,0,7.9,80,DPT-306,2,2016-21
2016-GCUF-068998,1st,8,,24.5,17,49.5,80,DPT-306,2,2016-21
2016-GCUF-069000,1st,7.9,,24,20,51.9,80,DPT-306,2,2016-21
2016-GCUF-069001,1st,7.8,,20,15,42.8,80,DPT-306,2,2016-21
2016-GCUF-069003,1st,7.9,,23,16,46.9,80,DPT-306,2,2016-21
2016-GCUF-069004,1st,7.8,,23.5,17,48.3,80,DPT-306,2,2016-21
2016-GCUF-069005,1st,7.7,,22,16,45.7,80,DPT-306,2,2016-21
2016-GCUF-068953,1st,7.9,,22.5,17,47.4,80,DPT-306,2,2016-21
2016-GCUF-068954,1st,7.9,,24,16,47.9,80,DPT-306,2,2016-21
2016-GCUF-068955,1st,7.9,,23,14,44.9,80,DPT-306,2,2016-21
2016-GCUF-068956,1st,7.9,,23.5,20,51.4,80,DPT-306,2,2016-21
2016-GCUF-068957,1st,7.9,,23,16,46.9,80,DPT-306,2,2016-21
2016-GCUF-068958,1st,7.9,,23,17,47.9,80,DPT-306,2,2016-21
2016-GCUF-068959,1st,7.8,,25,16,48.8,80,DPT-306,2,2016-21
2016-GCUF-068960,1st,7.9,,25,20,52.9,80,DPT-306,2,2016-21
2016-GCUF-068962,1st,7.8,,25,17,49.8,80,DPT-306,2,2016-21
2016-GCUF-068964,1st,7.9,,26.5,15,49.4,80,DPT-306,2,2016-21
2016-GCUF-068965,1st,7.9,,23.5,18,49.4,80,DPT-306,2,2016-21
2016-GCUF-068966,1st,7.9,,24,18,49.9,80,DPT-306,2,2016-21
2016-GCUF-068967,1st,8,,26.5,17,51.5,80,DPT-306,2,2016-21
2016-GCUF-068968,1st,7.9,,24,15,46.9,80,DPT-306,2,2016-21
2016-GCUF-068969,1st,7.9,,21.5,20,49.4,80,DPT-306,2,2016-21
2016-GCUF-068970,1st,7.8,,22,17,46.8,80,DPT-306,2,2016-21
2016-GCUF-068971,1st,8,,25,20,53,80,DPT-306,2,2016-21
2016-GCUF-068972,1st,7.9,,23.5,16,47.4,80,DPT-306,2,2016-21
2016-GCUF-068973,1st,7.9,,0,0,7.9,80,DPT-306,2,2016-21
2016-GCUF-068974,1st,7.7,,24,20,51.7,80,DPT-306,2,2016-21
2016-GCUF-068975,1st,7.8,,24,19,50.8,80,DPT-306,2,2016-21
2016-GCUF-068976,1st,7.8,,24,15,46.8,80,DPT-306,2,2016-21
2016-GCUF-068977,1st,7.9,,24.5,17,49.4,80,DPT-306,2,2016-21
2016-GCUF-069002,1st,8,,22.5,19,49.5,80,DPT-306,2,2016-21
2016-GCUF-068996,1st,12,,32,0,44,80,ENG-322,2,2016-21
2016-GCUF-068979,1st,11.9,,26,0,37.9,80,ENG-322,2,2016-21
2016-GCUF-068963,1st,11.9,,29,0,40.9,80,ENG-322,2,2016-21
2015-GCUF-055536,1st,12,,30,0,42,80,ENG-322,2,2016-21
2016-GCUF-068980,1st,11.9,,34,0,45.9,80,ENG-322,2,2016-21
2015-GCUF-055233,1st,11.9,,28,0,39.9,80,ENG-322,2,2016-21
2016-GCUF-068983,1st,12,,31,0,43,80,ENG-322,2,2016-21
2016-GCUF-068985,1st,12,,25,0,37,80,ENG-322,2,2016-21
2016-GCUF-068986,1st,11.8,,33,0,44.8,80,ENG-322,2,2016-21
2016-GCUF-068987,1st,11.9,,23,0,34.9,80,ENG-322,2,2016-21
2016-GCUF-068988,1st,12,,25,0,37,80,ENG-322,2,2016-21
2016-GCUF-068989,1st,11.8,,31,0,42.8,80,ENG-322,2,2016-21
2016-GCUF-068990,1st,11.9,,26,0,37.9,80,ENG-322,2,2016-21
2016-GCUF-068991,1st,11.8,,31,0,42.8,80,ENG-322,2,2016-21
2016-GCUF-068992,1st,11.9,,32,0,43.9,80,ENG-322,2,2016-21
2016-GCUF-068993,1st,11.8,,31,0,42.8,80,ENG-322,2,2016-21
2016-GCUF-068994,1st,11.8,,22,0,33.8,80,ENG-322,2,2016-21
2016-GCUF-068997,1st,11.8,,0,0,11.8,80,ENG-322,2,2016-21
2016-GCUF-068998,1st,11.9,,34,0,45.9,80,ENG-322,2,2016-21
2016-GCUF-069000,1st,11.9,,32,0,43.9,80,ENG-322,2,2016-21
2016-GCUF-069001,1st,11.8,,22,0,33.8,80,ENG-322,2,2016-21
2016-GCUF-069003,1st,11.9,,24,0,35.9,80,ENG-322,2,2016-21
2016-GCUF-069004,1st,11.8,,26,0,37.8,80,ENG-322,2,2016-21
2016-GCUF-069005,1st,11.8,,35,0,46.8,80,ENG-322,2,2016-21
2016-GCUF-068953,1st,11.8,,33,0,44.8,80,ENG-322,2,2016-21
2016-GCUF-068954,1st,11.9,,34,0,45.9,80,ENG-322,2,2016-21
2016-GCUF-068955,1st,11.9,,34,0,45.9,80,ENG-322,2,2016-21
2016-GCUF-068956,1st,11.9,,29,0,40.9,80,ENG-322,2,2016-21
2016-GCUF-068957,1st,11.8,,36,0,47.8,80,ENG-322,2,2016-21
2016-GCUF-068958,1st,11.8,,32,0,43.8,80,ENG-322,2,2016-21
2016-GCUF-068959,1st,11.8,,30,0,41.8,80,ENG-322,2,2016-21
2016-GCUF-068960,1st,11.9,,30,0,41.9,80,ENG-322,2,2016-21
2016-GCUF-068962,1st,11.8,,26,0,37.8,80,ENG-322,2,2016-21
2016-GCUF-068964,1st,11.9,,36,0,47.9,80,ENG-322,2,2016-21
2016-GCUF-068965,1st,11.9,,32,0,43.9,80,ENG-322,2,2016-21
2016-GCUF-068966,1st,11.9,,34,0,45.9,80,ENG-322,2,2016-21
2016-GCUF-068967,1st,12,,34,0,46,80,ENG-322,2,2016-21
2016-GCUF-068968,1st,11.9,,30,0,41.9,80,ENG-322,2,2016-21
2016-GCUF-068969,1st,11.9,,33,0,44.9,80,ENG-322,2,2016-21
2016-GCUF-068970,1st,11.8,,36,0,47.8,80,ENG-322,2,2016-21
2016-GCUF-068971,1st,12,,36,0,48,80,ENG-322,2,2016-21
2016-GCUF-068972,1st,11.9,,35,0,46.9,80,ENG-322,2,2016-21
2016-GCUF-068973,1st,11.8,,0,0,11.8,80,ENG-322,2,2016-21
2016-GCUF-068974,1st,11.8,,29,0,40.8,80,ENG-322,2,2016-21
2016-GCUF-068975,1st,11.8,,28,0,39.8,80,ENG-322,2,2016-21
2016-GCUF-068976,1st,11.8,,27,0,38.8,80,ENG-322,2,2016-21
2016-GCUF-068977,1st,11.9,,36,0,47.9,80,ENG-322,2,2016-21
2016-GCUF-068978,1st,12,,34,0,46,80,ENG-322,2,2016-21
2016-GCUF-069002,1st,11.9,,30,0,41.9,80,ENG-322,2,2016-21
2016-GCUF-068996,1st,8,,22,0,30,80,ISL-321,2,2016-21
2016-GCUF-068979,1st,8,,16,0,24,80,ISL-321,2,2016-21
2016-GCUF-068963,1st,8,,24,0,32,80,ISL-321,2,2016-21
2015-GCUF-055536,1st,8,,27,0,35,80,ISL-321,2,2016-21
2016-GCUF-068980,1st,8,,25,0,33,80,ISL-321,2,2016-21
2015-GCUF-055233,1st,8,,24,0,32,80,ISL-321,2,2016-21
2016-GCUF-068983,1st,8,,26,0,34,80,ISL-321,2,2016-21
2016-GCUF-068985,1st,8,,23,0,31,80,ISL-321,2,2016-21
2016-GCUF-068986,1st,8,,22,0,30,80,ISL-321,2,2016-21
2016-GCUF-068987,1st,8,,24,0,32,80,ISL-321,2,2016-21
2016-GCUF-068988,1st,8,,25,0,33,80,ISL-321,2,2016-21
2016-GCUF-068989,1st,8,,21,0,29,80,ISL-321,2,2016-21
2016-GCUF-068990,1st,8,,20,0,28,80,ISL-321,2,2016-21
2016-GCUF-068991,1st,7.99,,18,0,25.99,80,ISL-321,2,2016-21
2016-GCUF-068992,1st,8,,22,0,30,80,ISL-321,2,2016-21
2016-GCUF-068993,1st,8,,23,0,31,80,ISL-321,2,2016-21
2016-GCUF-068994,1st,8,,25,0,33,80,ISL-321,2,2016-21
2016-GCUF-068997,1st,8,,0,0,8,80,ISL-321,2,2016-21
2016-GCUF-068998,1st,8,,20,0,28,80,ISL-321,2,2016-21
2016-GCUF-069000,1st,8,,23,0,31,80,ISL-321,2,2016-21
2016-GCUF-069001,1st,7.99,,21,0,28.99,80,ISL-321,2,2016-21
2016-GCUF-069003,1st,8,,27,0,35,80,ISL-321,2,2016-21
2016-GCUF-069004,1st,7.99,,21,0,28.99,80,ISL-321,2,2016-21
2016-GCUF-069005,1st,8,,18,0,26,80,ISL-321,2,2016-21
2016-GCUF-068953,1st,8,,22,0,30,80,ISL-321,2,2016-21
2016-GCUF-068954,1st,8,,26,0,34,80,ISL-321,2,2016-21
2016-GCUF-068955,1st,8,,22,0,30,80,ISL-321,2,2016-21
2016-GCUF-068956,1st,8,,20,0,28,80,ISL-321,2,2016-21
2016-GCUF-068957,1st,8,,18,0,26,80,ISL-321,2,2016-21
2016-GCUF-068958,1st,7.99,,18,0,25.99,80,ISL-321,2,2016-21
2016-GCUF-068959,1st,8,,24,0,32,80,ISL-321,2,2016-21
2016-GCUF-068960,1st,8,,25,0,33,80,ISL-321,2,2016-21
2016-GCUF-068962,1st,8,,19,0,27,80,ISL-321,2,2016-21
2016-GCUF-068964,1st,8,,24,0,32,80,ISL-321,2,2016-21
2016-GCUF-068965,1st,7.99,,24,0,31.99,80,ISL-321,2,2016-21
2016-GCUF-068966,1st,8,,24,0,32,80,ISL-321,2,2016-21
2016-GCUF-068967,1st,8,,23,0,31,80,ISL-321,2,2016-21
2016-GCUF-068968,1st,8,,23,0,31,80,ISL-321,2,2016-21
2016-GCUF-068969,1st,8,,24,0,32,80,ISL-321,2,2016-21
2016-GCUF-068970,1st,7.99,,20,0,27.99,80,ISL-321,2,2016-21
2016-GCUF-068971,1st,8,,24,0,32,80,ISL-321,2,2016-21
2016-GCUF-068972,1st,8,,22,0,30,80,ISL-321,2,2016-21
2016-GCUF-068973,1st,7.99,,0,0,7.99,80,ISL-321,2,2016-21
2016-GCUF-068974,1st,7.99,,21,0,28.99,80,ISL-321,2,2016-21
2016-GCUF-068975,1st,8,,22,0,30,80,ISL-321,2,2016-21
2016-GCUF-068976,1st,8,,24,0,32,80,ISL-321,2,2016-21
2016-GCUF-068977,1st,8,,24,0,32,80,ISL-321,2,2016-21
2016-GCUF-068978,1st,8,,22,0,30,80,ISL-321,2,2016-21
2016-GCUF-069002,1st,8,,20,0,28,80,ISL-321,2,2016-21
2016-GCUF-068996,1st,12,,32,0,44,80,STA-323,2,2016-21
2016-GCUF-068979,1st,12,,21,0,33,80,STA-323,2,2016-21
2016-GCUF-068963,1st,12,,22,0,34,80,STA-323,2,2016-21
2015-GCUF-055536,1st,12,,21,0,33,80,STA-323,2,2016-21
2016-GCUF-068980,1st,12,,0,0,12,80,STA-323,2,2016-21
2015-GCUF-055233,1st,12,,22,0,34,80,STA-323,2,2016-21
2016-GCUF-068983,1st,12,,29,0,41,80,STA-323,2,2016-21
2016-GCUF-068985,1st,12,,22,0,34,80,STA-323,2,2016-21
2016-GCUF-068986,1st,12,,27,0,39,80,STA-323,2,2016-21
2016-GCUF-068987,1st,12,,22,0,34,80,STA-323,2,2016-21
2016-GCUF-068988,1st,12,,21,0,33,80,STA-323,2,2016-21
2016-GCUF-068989,1st,12,,21,0,33,80,STA-323,2,2016-21
2016-GCUF-068990,1st,12,,22,0,34,80,STA-323,2,2016-21
2016-GCUF-068991,1st,11.99,,21,0,32.99,80,STA-323,2,2016-21
2016-GCUF-068992,1st,12,,20,0,32,80,STA-323,2,2016-21
2016-GCUF-068993,1st,12,,23,0,35,80,STA-323,2,2016-21
2016-GCUF-068994,1st,12,,25,0,37,80,STA-323,2,2016-21
2016-GCUF-068997,1st,11.99,,0,0,11.99,80,STA-323,2,2016-21
2016-GCUF-068998,1st,12,,21,0,33,80,STA-323,2,2016-21
2016-GCUF-069000,1st,12,,27,0,39,80,STA-323,2,2016-21
2016-GCUF-069001,1st,12,,22,0,34,80,STA-323,2,2016-21
2016-GCUF-069003,1st,12,,21,0,33,80,STA-323,2,2016-21
2016-GCUF-069004,1st,12,,18,0,30,80,STA-323,2,2016-21
2016-GCUF-069005,1st,12,,18,0,30,80,STA-323,2,2016-21
2016-GCUF-068953,1st,11.99,,21,0,32.99,80,STA-323,2,2016-21
2016-GCUF-068954,1st,12,,23,0,35,80,STA-323,2,2016-21
2016-GCUF-068955,1st,12,,24,0,36,80,STA-323,2,2016-21
2016-GCUF-068956,1st,12,,18,0,30,80,STA-323,2,2016-21
2016-GCUF-068957,1st,12,,23,0,35,80,STA-323,2,2016-21
2016-GCUF-068958,1st,12,,18,0,30,80,STA-323,2,2016-21
2016-GCUF-068959,1st,12,,20,0,32,80,STA-323,2,2016-21
2016-GCUF-068960,1st,12,,27,0,39,80,STA-323,2,2016-21
2016-GCUF-068962,1st,11.99,,9,0,20.99,80,STA-323,2,2016-21
2016-GCUF-068964,1st,12,,20,0,32,80,STA-323,2,2016-21
2016-GCUF-068965,1st,11.9,,19,0,30.9,80,STA-323,2,2016-21
2016-GCUF-068966,1st,12,,19,0,31,80,STA-323,2,2016-21
2016-GCUF-068967,1st,12,,18,0,30,80,STA-323,2,2016-21
2016-GCUF-068968,1st,12,,22,0,34,80,STA-323,2,2016-21
2016-GCUF-068969,1st,12,,21,0,33,80,STA-323,2,2016-21
2016-GCUF-068970,1st,12,,20,0,32,80,STA-323,2,2016-21
2016-GCUF-068971,1st,12,,24,0,36,80,STA-323,2,2016-21
2016-GCUF-068972,1st,12,,21,0,33,80,STA-323,2,2016-21
2016-GCUF-068973,1st,12,,0,0,12,80,STA-323,2,2016-21
2016-GCUF-068974,1st,12,,20,0,32,80,STA-323,2,2016-21
2016-GCUF-068975,1st,12,,22,0,34,80,STA-323,2,2016-21
2016-GCUF-068976,1st,12,,18,0,30,80,STA-323,2,2016-21
2016-GCUF-068977,1st,12,,22,0,34,80,STA-323,2,2016-21
2016-GCUF-068978,1st,12,,28,0,40,80,STA-323,2,2016-21
2016-GCUF-069002,1st,12,,20,0,32,80,STA-323,2,2016-21
2016-GCUF-068996,1st,7.95,,21.76,0,29.71,80,BCH-407,3,2016-21
2016-GCUF-066434,1st,7.95,,19.04,0,26.99,80,BCH-407,3,2016-21
2016-GCUF-068979,1st,7.95,,21.76,0,29.71,80,BCH-407,3,2016-21
2016-GCUF-066417,1st,7.95,,18.72,0,26.67,80,BCH-407,3,2016-21
2016-GCUF-068963,1st,7.95,,24.6,0,32.55,80,BCH-407,3,2016-21
2016-GCUF-066436,1st,7.95,,24.6,0,32.55,80,BCH-407,3,2016-21
2015-GCUF-055536,1st,7.95,,24.56,0,32.51,80,BCH-407,3,2016-21
2016-GCUF-066437,1st,7.95,,19.84,0,27.79,80,BCH-407,3,2016-21
2016-GCUF-068980,1st,7.95,,20.96,0,28.91,80,BCH-407,3,2016-21
2016-GCUF-066438,1st,7.95,,20,0,27.95,80,BCH-407,3,2016-21
2016-GCUF-066439,1st,7.95,,13.44,0,21.39,80,BCH-407,3,2016-21
2016-GCUF-066440,1st,7.95,,20,0,27.95,80,BCH-407,3,2016-21
2015-GCUF-055233,1st,8,,24,0,32,80,BCH-407,3,2016-21
2016-GCUF-068983,1st,7.95,,21.6,0,29.55,80,BCH-407,3,2016-21
2016-GCUF-066433,1st,7.95,,24.4,0,32.35,80,BCH-407,3,2016-21
2016-GCUF-066432,1st,7.95,,18.4,0,26.35,80,BCH-407,3,2016-21
2016-GCUF-068985,1st,8,,20.32,0,28.32,80,BCH-407,3,2016-21
2016-GCUF-066416,1st,7.95,,20.32,0,28.27,80,BCH-407,3,2016-21
2016-GCUF-068986,1st,7.95,,20.2,0,28.15,80,BCH-407,3,2016-21
2016-GCUF-066430,1st,8,,19.36,0,27.36,80,BCH-407,3,2016-21
2016-GCUF-068987,1st,7.95,,20,0,27.95,80,BCH-407,3,2016-21
2016-GCUF-068988,1st,7.95,,21.6,0,29.55,80,BCH-407,3,2016-21
2016-GCUF-068989,1st,7.95,,18.5,0,26.45,80,BCH-407,3,2016-21
2016-GCUF-066428,1st,7.95,,18.72,0,26.67,80,BCH-407,3,2016-21
2016-GCUF-068990,1st,8,,24.16,0,32.16,80,BCH-407,3,2016-21
2016-GCUF-066427,1st,7.95,,18.5,0,26.45,80,BCH-407,3,2016-21
2016-GCUF-068991,1st,7.95,,19.36,0,27.31,80,BCH-407,3,2016-21
2016-GCUF-066426,1st,8,,20.16,0,28.16,80,BCH-407,3,2016-21
2016-GCUF-068992,1st,7.95,,18.72,0,26.67,80,BCH-407,3,2016-21
2016-GCUF-066425,1st,7.95,,19,0,26.95,80,BCH-407,3,2016-21
2016-GCUF-068993,1st,7.95,,24.56,0,32.51,80,BCH-407,3,2016-21
2016-GCUF-068994,1st,7.9,,19.04,0,26.94,80,BCH-407,3,2016-21
2016-GCUF-066423,1st,7.95,,19.04,0,26.99,80,BCH-407,3,2016-21
2016-GCUF-066421,1st,7.95,,18.88,0,26.83,80,BCH-407,3,2016-21
2016-GCUF-068998,1st,7.95,,18.76,0,26.71,80,BCH-407,3,2016-21
2016-GCUF-066419,1st,7.95,,18.68,0,26.63,80,BCH-407,3,2016-21
2016-GCUF-069000,1st,7.95,,20.56,0,28.51,80,BCH-407,3,2016-21
2016-GCUF-069001,1st,7.95,,13.6,0,21.55,80,BCH-407,3,2016-21
2016-GCUF-066435,1st,7.95,,13.44,0,21.39,80,BCH-407,3,2016-21
2016-GCUF-069003,1st,7.95,,18.88,0,26.83,80,BCH-407,3,2016-21
2016-GCUF-069004,1st,7.95,,19.5,0,27.45,80,BCH-407,3,2016-21
2016-GCUF-069005,1st,7.9,,15.68,0,23.58,80,BCH-407,3,2016-21
2016-GCUF-068953,1st,7.95,,14.8,0,22.75,80,BCH-407,3,2016-21
2016-GCUF-068954,1st,8,,18,0,26,80,BCH-407,3,2016-21
2016-GCUF-068955,1st,7.95,,15.4,0,23.35,80,BCH-407,3,2016-21
2016-GCUF-068956,1st,7.95,,18.88,0,26.83,80,BCH-407,3,2016-21
2016-GCUF-068957,1st,8,,18.88,0,26.88,80,BCH-407,3,2016-21
2016-GCUF-068958,1st,8,,18.64,0,26.64,80,BCH-407,3,2016-21
2016-GCUF-068959,1st,7.95,,18.96,0,26.91,80,BCH-407,3,2016-21
2016-GCUF-068960,1st,8,,19.04,0,27.04,80,BCH-407,3,2016-21
2016-GCUF-068964,1st,7.95,,24.96,0,32.91,80,BCH-407,3,2016-21
2016-GCUF-068965,1st,7.9,,19.84,0,27.74,80,BCH-407,3,2016-21
2016-GCUF-068966,1st,8,,21.12,0,29.12,80,BCH-407,3,2016-21
2016-GCUF-068967,1st,8,,20,0,28,80,BCH-407,3,2016-21
2016-GCUF-068968,1st,7.95,,20.48,0,28.43,80,BCH-407,3,2016-21
2016-GCUF-068969,1st,8,,25.76,0,33.76,80,BCH-407,3,2016-21
2016-GCUF-068970,1st,7.95,,19.36,0,27.31,80,BCH-407,3,2016-21
